종목코드,종목명,시장코드,테마
269620,시스웍,KOSDAQ,기타
270520,앱튼,KOSDAQ,기타
270660,에브리봇,KOSDAQ,기타
270870,뉴트리,KOSDAQ,기타
271830,팸텍,KOSDAQ,기타
272110,케이엔제이,KOSDAQ,기타
272290,이녹스첨단소재,KOSDAQ,기타
273060,와이즈버즈,KOSDAQ,기타
273640,와이엠텍,KOSDAQ,기타
274090,켄코아에어로스페이스,KOSDAQ,우주항공
274400,이노시뮬레이션,KOSDAQ,기타
275630,에스에스알,KOSDAQ,기타
276040,스코넥,KOSDAQ,기타
276730,한울앤제주,KOSDAQ,기타
277070,린드먼아시아,KOSDAQ,기타
277410,인산가,KOSDAQ,기타
277810,레인보우로보틱스,KOSDAQ,로봇
277880,티에스아이,KOSDAQ,기타
278280,천보,KOSDAQ,기타
278650,HLB바이오스텝,KOSDAQ,바이오
279600,미디어젠,KOSDAQ,미디어
281740,레이크머티리얼즈,KOSDAQ,기타
282720,금양그린파워,KOSDAQ,에너지
282880,코윈테크,KOSDAQ,IT
284620,카이노스메드,KOSDAQ,기타
285490,노바텍,KOSDAQ,기타
285800,진영,KOSDAQ,기타
286750,나노실리칸첨단소재,KOSDAQ,기타
287840,인투셀,KOSDAQ,기타
288330,파라택시스코리아,KOSDAQ,기타
288620,에스퓨얼셀,KOSDAQ,기타
288980,모아데이타,KOSDAQ,기타
289010,아이스크림에듀,KOSDAQ,기타
289080,SV인베스트먼트,KOSDAQ,금융
289220,자이언트스텝,KOSDAQ,기타
289930,웨이비스,KOSDAQ,기타
290090,트윔,KOSDAQ,기타
290120,DH오토리드,KOSDAQ,자동차
290270,휴네시온,KOSDAQ,기타
290520,신도기연,KOSDAQ,기타
290550,디케이티,KOSDAQ,기타
290560,파라택시스이더리움,KOSDAQ,기타
290650,엘앤씨바이오,KOSDAQ,바이오
290660,네오펙트,KOSDAQ,기타
290670,대보마그네틱,KOSDAQ,기타
290690,소룩스,KOSDAQ,기타
290720,푸드나무,KOSDAQ,음식료
290740,액트로,KOSDAQ,기타
291230,엔피,KOSDAQ,기타
291650,압타머사이언스,KOSDAQ,기타
291810,핀텔,KOSDAQ,기타
293490,카카오게임즈,KOSDAQ,게임
293580,나우IB,KOSDAQ,기타
293780,압타바이오,KOSDAQ,바이오
294090,이오플로우,KOSDAQ,기타
294140,레몬,KOSDAQ,기타
294570,쿠콘,KOSDAQ,기타
294630,서남,KOSDAQ,기타
295310,에이치브이엠,KOSDAQ,기타
296640,이노에이엑스,KOSDAQ,기타
297090,씨에스베어링,KOSDAQ,기타
297570,알로이스,KOSDAQ,기타
297890,HB솔루션,KOSDAQ,기타
298060,풍전약품,KOSDAQ,제약
298380,에이비엘바이오,KOSDAQ,바이오
298540,더네이쳐홀딩스,KOSDAQ,금융
298830,슈어소프트테크,KOSDAQ,IT
299030,하나기술,KOSDAQ,기타
299170,더블유에스아이,KOSDAQ,기타
299660,셀리드,KOSDAQ,기타
299900,위지윅스튜디오,KOSDAQ,미디어
300080,플리토,KOSDAQ,기타
300120,라온피플,KOSDAQ,기타
301300,바이브컴퍼니,KOSDAQ,기타
302430,이노메트리,KOSDAQ,기타
302550,리메드,KOSDAQ,기타
303030,지니틱스,KOSDAQ,기타
303360,프로티아,KOSDAQ,기타
303530,이노뎁,KOSDAQ,기타
303810,동국생명과학,KOSDAQ,바이오
304100,솔트룩스,KOSDAQ,기타
304360,에스바이오메딕스,KOSDAQ,바이오
304840,피플바이오,KOSDAQ,바이오
305090,마이크로디지탈,KOSDAQ,기타
306040,에스제이그룹,KOSDAQ,기타
306620,지아이에스,KOSDAQ,기타
307180,아이엘,KOSDAQ,기타
307280,원바이오젠,KOSDAQ,바이오
307750,국전약품,KOSDAQ,제약
307870,비투엔,KOSDAQ,기타
307930,컴퍼니케이,KOSDAQ,기타
308080,바이젠셀,KOSDAQ,기타
308100,형지글로벌,KOSDAQ,기타
308430,셀비온,KOSDAQ,기타
309710,아이티켐,KOSDAQ,기타
309930,조이웍스앤코,KOSDAQ,기타
309960,LB인베스트먼트,KOSDAQ,금융
310200,애니플러스,KOSDAQ,기타
310210,보로노이,KOSDAQ,기타
310870,디와이씨,KOSDAQ,기타
311320,지오엘리먼트,KOSDAQ,기타
311390,네오크레마,KOSDAQ,기타
311690,CJ 바이오사이언스,KOSDAQ,바이오
312610,에이에프더블류,KOSDAQ,기타
313760,캐리,KOSDAQ,기타
314130,지놈앤컴퍼니,KOSDAQ,기타
314140,알피바이오,KOSDAQ,바이오
314930,바이오다인,KOSDAQ,바이오
315640,딥노이드,KOSDAQ,기타
317120,라닉스,KOSDAQ,기타
317240,TS트릴리온,KOSDAQ,기타
317330,덕산테코피아,KOSDAQ,기타
317530,에피소드컴퍼니,KOSDAQ,기타
317690,퀀타매트릭스,KOSDAQ,기타
317770,엑스페릭스,KOSDAQ,기타
317830,에스피시스템스,KOSDAQ,기타
317850,대모,KOSDAQ,기타
317870,엔바이오니아,KOSDAQ,바이오
318000,KBG,KOSDAQ,기타
318010,팜스빌,KOSDAQ,제약
318020,포인트모바일,KOSDAQ,기타
318060,그래피,KOSDAQ,기타
318160,셀바이오휴먼텍,KOSDAQ,바이오
318410,비비씨,KOSDAQ,기타
319400,현대무벡스,KOSDAQ,기타
319660,피에스케이,KOSDAQ,기타
320000,한울반도체,KOSDAQ,반도체
321260,프로이천,KOSDAQ,기타
321370,센서뷰,KOSDAQ,기타
321550,티움바이오,KOSDAQ,바이오
321820,아티스트컴퍼니,KOSDAQ,기타
322180,LS티라유텍,KOSDAQ,기타
322310,오로스테크놀로지,KOSDAQ,IT
322510,제이엘케이,KOSDAQ,기타
322780,코퍼스코리아,KOSDAQ,기타
323280,태성,KOSDAQ,기타
323350,다원넥스뷰,KOSDAQ,기타
323990,박셀바이오,KOSDAQ,바이오
327260,RF머트리얼즈,KOSDAQ,기타
328130,루닛,KOSDAQ,기타
328380,솔트웨어,KOSDAQ,기타
330350,위더스제약,KOSDAQ,제약
330730,스톤브릿지벤처스,KOSDAQ,기타
330860,네패스아크,KOSDAQ,기타
331380,포커스에이아이,KOSDAQ,기타
331520,밸로프,KOSDAQ,기타
331740,아우토크립트,KOSDAQ,기타
331920,셀레믹스,KOSDAQ,기타
332290,누보,KOSDAQ,기타
332370,아이디피,KOSDAQ,기타
332570,PS일렉트로닉스,KOSDAQ,기타
333050,이노테나,KOSDAQ,기타
333430,일승,KOSDAQ,기타
333620,엔시스,KOSDAQ,기타
334970,프레스티지바이오로직스,KOSDAQ,바이오
335810,프리시젼바이오,KOSDAQ,바이오
335870,윙스풋,KOSDAQ,기타
336060,웨이버스,KOSDAQ,기타
336570,원텍,KOSDAQ,기타
336680,탑런토탈솔루션,KOSDAQ,기타
337930,젝시믹스,KOSDAQ,기타
338220,뷰노,KOSDAQ,기타
338840,와이바이오로직스,KOSDAQ,바이오
339950,아이비김영,KOSDAQ,기타
340360,다보링크,KOSDAQ,기타
340440,세림B&G,KOSDAQ,기타
340450,지씨지놈,KOSDAQ,기타
340570,티앤엘,KOSDAQ,기타
340810,시선AI,KOSDAQ,AI
340930,유일에너테크,KOSDAQ,IT
342870,오아,KOSDAQ,기타
344860,이노진,KOSDAQ,기타
347000,센코,KOSDAQ,기타
347700,스피어,KOSDAQ,기타
347740,피엔케이피부임상연구센타,KOSDAQ,기타
347770,핌스,KOSDAQ,기타
347850,디앤디파마텍,KOSDAQ,기타
347860,알체라,KOSDAQ,기타
347890,엠엑스온,KOSDAQ,기타
348030,모비릭스,KOSDAQ,기타
348080,큐라티스,KOSDAQ,기타
348150,고바이오랩,KOSDAQ,바이오
348210,넥스틴,KOSDAQ,기타
348340,뉴로메카,KOSDAQ,기타
348350,위드텍,KOSDAQ,기타
348370,엔켐,KOSDAQ,기타
351320,넥사다이내믹스,KOSDAQ,기타
351330,이삭엔지니어링,KOSDAQ,기타
351870,차이커뮤니케이션,KOSDAQ,기타
352090,스톰테크,KOSDAQ,IT
352480,씨앤씨인터내셔널,KOSDAQ,기타
352700,씨앤투스,KOSDAQ,기타
352770,셀레스트라,KOSDAQ,기타
352910,오비고,KOSDAQ,기타
352940,인바이오,KOSDAQ,바이오
353190,휴럼,KOSDAQ,기타
353590,오토앤,KOSDAQ,자동차
353810,이지바이오,KOSDAQ,바이오
354200,엔젠바이오,KOSDAQ,바이오
354320,알멕,KOSDAQ,기타
355150,코스텍시스,KOSDAQ,기타
355390,크라우드웍스,KOSDAQ,기타
355690,에이텀,KOSDAQ,기타
356680,엑스게이트,KOSDAQ,기타
356860,티엘비,KOSDAQ,기타
356890,싸이버원,KOSDAQ,기타
357230,에이치피오,KOSDAQ,기타
357550,석경에이티,KOSDAQ,기타
357580,아모센스,KOSDAQ,기타
357780,솔브레인,KOSDAQ,기타
357880,SKAI,KOSDAQ,AI
358570,지아이이노베이션,KOSDAQ,2차전지
359090,씨엔알리서치,KOSDAQ,기타
360070,탑머티리얼,KOSDAQ,기타
360350,코셈,KOSDAQ,기타
361390,제노코,KOSDAQ,기타
361570,알비더블유,KOSDAQ,기타
361670,삼영에스앤씨,KOSDAQ,기타
362320,청담글로벌,KOSDAQ,기타
362990,드림인사이트,KOSDAQ,기타
363250,진시스템,KOSDAQ,기타
363260,모비데이즈,KOSDAQ,기타
364950,에이아이코리아,KOSDAQ,기타
365270,큐라클,KOSDAQ,기타
365330,에스와이스틸텍,KOSDAQ,기타
365340,성일하이텍,KOSDAQ,기타
365590,하이딥,KOSDAQ,기타
365900,브이씨,KOSDAQ,기타
366030,공구우먼,KOSDAQ,기타
367000,플래티어,KOSDAQ,기타
368600,아이씨에이치,KOSDAQ,기타
368770,파이버프로,KOSDAQ,기타
368970,오에스피,KOSDAQ,기타
369370,블리츠웨이엔터테인먼트,KOSDAQ,리츠/미디어
370090,퓨런티어,KOSDAQ,기타
371950,풍원정밀,KOSDAQ,기타
372170,윤성에프앤씨,KOSDAQ,기타
372320,큐로셀,KOSDAQ,기타
372800,아이티아이즈,KOSDAQ,기타
373110,엑셀세라퓨틱스,KOSDAQ,기타
373160,데이원컴퍼니,KOSDAQ,기타
373170,엠아이큐브솔루션,KOSDAQ,기타
373200,엑스플러스,KOSDAQ,기타
376180,피코그램,KOSDAQ,기타
376270,HEM파마,KOSDAQ,기타
376290,씨유테크,KOSDAQ,IT
376300,디어유,KOSDAQ,기타
376900,로킷헬스케어,KOSDAQ,바이오
376930,노을,KOSDAQ,기타
376980,원티드랩,KOSDAQ,기타
377030,비트맥스,KOSDAQ,기타
377220,프롬바이오,KOSDAQ,바이오
377330,이지트로닉스,KOSDAQ,기타
377450,리파인,KOSDAQ,기타
377460,위니아에이드,KOSDAQ,기타
377480,마음AI,KOSDAQ,AI
378340,필에너지,KOSDAQ,에너지
378800,샤페론,KOSDAQ,기타
380540,옵티코어,KOSDAQ,기타
380550,뉴로핏,KOSDAQ,기타
381620,제닉스로보틱스,KOSDAQ,로봇
382150,온코크로스,KOSDAQ,기타
382480,지아이텍,KOSDAQ,기타
382800,지앤비에스 에코,KOSDAQ,2차전지
382840,원준,KOSDAQ,기타
382900,범한퓨얼셀,KOSDAQ,기타
383310,에코프로에이치엔,KOSDAQ,2차전지
383930,디티앤씨알오,KOSDAQ,기타
384470,코어라인소프트,KOSDAQ,IT
387570,파인메딕스,KOSDAQ,기타
388050,지투파워,KOSDAQ,기타
388210,씨엠티엑스,KOSDAQ,기타
388610,지에프씨생명과학,KOSDAQ,바이오
388720,유일로보틱스,KOSDAQ,로봇
388790,라이콤,KOSDAQ,기타
388870,파로스아이바이오,KOSDAQ,바이오
389020,자람테크놀로지,KOSDAQ,IT
389030,지니너스,KOSDAQ,기타
389140,포바이포,KOSDAQ,기타
389260,대명에너지,KOSDAQ,에너지
389470,인벤티지랩,KOSDAQ,기타
389500,에스비비테크,KOSDAQ,IT
389650,넥스트바이오메디컬,KOSDAQ,바이오
389680,유디엠텍,KOSDAQ,기타
391710,코닉오토메이션,KOSDAQ,자동차
393210,토마토시스템,KOSDAQ,기타
393890,더블유씨피,KOSDAQ,기타
393970,대진첨단소재,KOSDAQ,기타
394280,오픈엣지테크놀로지,KOSDAQ,IT
394420,리센스메디컬,KOSDAQ,바이오
394800,쓰리빌리언,KOSDAQ,기타
396270,넥스트칩,KOSDAQ,반도체
396300,세아메카닉스,KOSDAQ,기타
396470,워트,KOSDAQ,기타
397030,에이프릴바이오,KOSDAQ,바이오
397810,애드포러스,KOSDAQ,기타
398120,에스지헬스케어,KOSDAQ,바이오
399720,가온칩스,KOSDAQ,반도체
402030,코난테크놀로지,KOSDAQ,IT
402490,그린리소스,KOSDAQ,에너지
403490,우듬지팜,KOSDAQ,제약
403850,더핑크퐁컴퍼니,KOSDAQ,기타
403870,HPSP,KOSDAQ,기타
405000,플라즈맵,KOSDAQ,기타
405100,큐알티,KOSDAQ,기타
405920,나라셀라,KOSDAQ,기타
406820,뷰티스킨,KOSDAQ,기타
407400,꿈비,KOSDAQ,기타
408470,한패스,KOSDAQ,기타
408900,스튜디오미르,KOSDAQ,미디어
408920,메쎄이상,KOSDAQ,기타
411080,샌즈랩,KOSDAQ,기타
412350,레이저쎌,KOSDAQ,기타
412540,제일엠앤에스,KOSDAQ,기타
413390,엠오티,KOSDAQ,기타
413630,씨피시스템,KOSDAQ,기타
413640,비아이매트릭스,KOSDAQ,기타
415380,스튜디오삼익,KOSDAQ,미디어
416180,신성에스티,KOSDAQ,기타
417010,나노팀,KOSDAQ,기타
417180,핑거스토리,KOSDAQ,기타
417200,LS머트리얼즈,KOSDAQ,기타
417500,제이아이테크,KOSDAQ,IT
417790,트루엔,KOSDAQ,기타
417840,저스템,KOSDAQ,기타
417860,오브젠,KOSDAQ,기타
417970,모델솔루션,KOSDAQ,기타
418250,시큐레터,KOSDAQ,기타
418420,라온텍,KOSDAQ,기타
418470,KT밀리의서재,KOSDAQ,기타
418550,제이오,KOSDAQ,기타
418620,E8,KOSDAQ,기타
419050,삼기에너지솔루션즈,KOSDAQ,에너지
419080,엔젯,KOSDAQ,기타
419120,산돌,KOSDAQ,기타
419530,SAMG엔터,KOSDAQ,미디어
419540,비스토스,KOSDAQ,기타
420570,제이투케이바이오,KOSDAQ,바이오
420770,기가비스,KOSDAQ,기타
424760,벨로크,KOSDAQ,기타
424870,이뮨온시아,KOSDAQ,기타
424960,스마트레이더시스템,KOSDAQ,유통
424980,마이크로투나노,KOSDAQ,기타
425040,티이엠씨,KOSDAQ,기타
425420,티에프이,KOSDAQ,기타
429270,시지트로닉스,KOSDAQ,기타
430690,한싹,KOSDAQ,기타
431190,케이쓰리아이,KOSDAQ,기타
432430,와이랩,KOSDAQ,기타
432470,케이엔에스,KOSDAQ,기타
432720,퀄리타스반도체,KOSDAQ,반도체
432980,엠에프씨,KOSDAQ,기타
434480,모니터랩,KOSDAQ,기타
435570,에르코스,KOSDAQ,기타
437730,삼현,KOSDAQ,기타
438700,버넥트,KOSDAQ,기타
439090,마녀공장,KOSDAQ,기타
439580,블루엠텍,KOSDAQ,기타
440110,파두,KOSDAQ,기타
440290,HB인베스트먼트,KOSDAQ,금융
440320,오픈놀,KOSDAQ,기타
441270,파인엠텍,KOSDAQ,기타
443250,레뷰코퍼레이션,KOSDAQ,기타
443670,에스피소프트,KOSDAQ,IT
444530,심플랫폼,KOSDAQ,기타
445090,에이직랜드,KOSDAQ,기타
445180,퓨릿,KOSDAQ,기타
445680,큐리옥스바이오시스템즈,KOSDAQ,바이오
446540,메가터치,KOSDAQ,기타
446840,지슨,KOSDAQ,기타
448280,에코아이,KOSDAQ,2차전지
448710,코츠테크놀로지,KOSDAQ,IT
448900,한국피아이엠,KOSDAQ,기타
450330,하스,KOSDAQ,기타
450520,인스웨이브,KOSDAQ,기타
450950,아스테라시스,KOSDAQ,기타
451220,아이엠티,KOSDAQ,기타
451250,삐아,KOSDAQ,기타
451700,엔에이치스팩29호,KOSDAQ,스팩
451760,컨텍,KOSDAQ,기타
452160,제이엔비,KOSDAQ,기타
452190,한빛레이저,KOSDAQ,기타
452200,민테크,KOSDAQ,IT
452280,한선엔지니어링,KOSDAQ,기타
452300,캡스톤파트너스,KOSDAQ,기타
452400,이닉스,KOSDAQ,기타
452430,사피엔반도체,KOSDAQ,반도체
452450,피아이이,KOSDAQ,기타
452670,상상인제4호스팩,KOSDAQ,스팩
452980,신한제11호스팩,KOSDAQ,스팩
453450,그리드위즈,KOSDAQ,기타
453860,에이에스텍,KOSDAQ,기타
455180,케이지에이,KOSDAQ,기타
455900,엔젤로보틱스,KOSDAQ,로봇
456010,아이씨티케이,KOSDAQ,기타
456070,이엔셀,KOSDAQ,기타
456160,지투지바이오,KOSDAQ,바이오
457370,한켐,KOSDAQ,기타
457550,우진엔텍,KOSDAQ,기타
457600,벡트,KOSDAQ,기타
458350,에스팀,KOSDAQ,기타
458650,성우,KOSDAQ,기타
458870,씨어스,KOSDAQ,기타
459100,위츠,KOSDAQ,기타
459510,나우로보틱스,KOSDAQ,로봇
459550,알트,KOSDAQ,기타
460470,아이빔테크놀로지,KOSDAQ,IT
460870,에스엠씨지,KOSDAQ,기타
460930,현대힘스,KOSDAQ,기타
460940,피앤에스로보틱스,KOSDAQ,로봇
461030,아이엠비디엑스,KOSDAQ,기타
461300,아이스크림미디어,KOSDAQ,미디어
462020,에이치엠씨제6호스팩,KOSDAQ,스팩
462310,뉴키즈온,KOSDAQ,기타
462350,이노스페이스,KOSDAQ,기타
462510,라메디텍,KOSDAQ,바이오
462860,더즌,KOSDAQ,기타
462980,아이지넷,KOSDAQ,기타
463020,뉴엔AI,KOSDAQ,AI
463480,모티브링크,KOSDAQ,기타
464080,에스오에스랩,KOSDAQ,기타
464280,티디에스팜,KOSDAQ,제약
464440,한국제13호스팩,KOSDAQ,스팩
464490,쿼드메디슨,KOSDAQ,바이오
464500,아이언디바이스,KOSDAQ,기타
464580,닷밀,KOSDAQ,기타
464680,KB제27호스팩,KOSDAQ,스팩
465320,교보15호스팩,KOSDAQ,스팩
465480,인스피언,KOSDAQ,기타
466100,클로봇,KOSDAQ,로봇
466410,사이냅소프트,KOSDAQ,IT
466690,키움히어로제1호스팩,KOSDAQ,스팩
466910,엔에이치스팩30호,KOSDAQ,스팩
467930,IBKS제23호스팩,KOSDAQ,스팩
468530,프로티나,KOSDAQ,기타
468760,유진스팩10호,KOSDAQ,스팩
469480,IBKS제24호스팩,KOSDAQ,스팩
469610,이노테크,KOSDAQ,IT
469750,아이비젼웍스,KOSDAQ,기타
469880,하나30호스팩,KOSDAQ,스팩
469900,하나31호스팩,KOSDAQ,스팩
471050,대신밸런스제17호스팩,KOSDAQ,스팩
471820,셀로맥스사이언스,KOSDAQ,기타
472220,신영스팩10호,KOSDAQ,스팩
472230,에스케이증권제11호스팩,KOSDAQ,스팩/금융
472850,폰드그룹,KOSDAQ,기타
473000,에스케이증권제12호스팩,KOSDAQ,스팩/금융
473050,유안타제15호스팩,KOSDAQ,스팩
473950,에스케이증권제13호스팩,KOSDAQ,스팩/금융
473980,노머스,KOSDAQ,기타
474170,루미르,KOSDAQ,기타
474490,유안타제16호스팩,KOSDAQ,스팩
474610,RF시스템즈,KOSDAQ,기타
474650,링크솔루션,KOSDAQ,기타
474660,신한제12호스팩,KOSDAQ,스팩
474930,신한제13호스팩,KOSDAQ,스팩
475230,엔알비,KOSDAQ,기타
475240,하나32호스팩,KOSDAQ,스팩
475250,하나33호스팩,KOSDAQ,스팩
475400,씨메스로보틱스,KOSDAQ,로봇
475430,키스트론,KOSDAQ,기타
475460,미트박스,KOSDAQ,기타
475580,에이럭스,KOSDAQ,기타
475660,에스켐,KOSDAQ,기타
475830,오름테라퓨틱,KOSDAQ,기타
475960,토모큐브,KOSDAQ,기타
476040,오가노이드사이언스,KOSDAQ,기타
476060,온코닉테라퓨틱스,KOSDAQ,기타
476080,M83,KOSDAQ,기타
476830,알지노믹스,KOSDAQ,기타
477340,에이치엠씨제7호스팩,KOSDAQ,스팩
477380,미래에셋비전스팩4호,KOSDAQ,스팩
477470,미래에셋비전스팩5호,KOSDAQ,스팩
477760,DB금융스팩12호,KOSDAQ,스팩/금융
478110,이베스트스팩6호,KOSDAQ,스팩
478340,나라스페이스테크놀로지,KOSDAQ,IT
478390,KB제29호스팩,KOSDAQ,스팩
478440,미래에셋비전스팩6호,KOSDAQ,스팩
478560,블랙야크아이앤씨,KOSDAQ,기타
479880,한국제15호스팩,KOSDAQ,스팩
479960,위너스일렉,KOSDAQ,기타
481070,에이유브랜즈,KOSDAQ,기타
481890,엔에이치스팩31호,KOSDAQ,스팩
482520,교보16호스팩,KOSDAQ,스팩
482630,삼양엔씨켐,KOSDAQ,기타
482680,미래에셋비전스팩7호,KOSDAQ,스팩
482690,대신밸런스제19호스팩,KOSDAQ,스팩
484120,도우인시스,KOSDAQ,기타
484130,하나34호스팩,KOSDAQ,스팩
484590,삼양컴텍,KOSDAQ,기타
484810,티엑스알로보틱스,KOSDAQ,로봇
486630,KB제30호스팩,KOSDAQ,스팩
486990,노타,KOSDAQ,기타
487360,신한제14호스팩,KOSDAQ,스팩
487720,키움제10호스팩,KOSDAQ,스팩
487830,신한제15호스팩,KOSDAQ,스팩
488060,유진스팩11호,KOSDAQ,스팩
488280,에스투더블유,KOSDAQ,기타
488900,비츠로넥스텍,KOSDAQ,기타
489210,교보17호스팩,KOSDAQ,스팩
489460,바이오비쥬,KOSDAQ,바이오
489480,키움제11호스팩,KOSDAQ,스팩
489500,엘케이켐,KOSDAQ,기타
489730,디비금융제13호스팩,KOSDAQ,스팩/금융
490470,세미파이브,KOSDAQ,기타
491000,리브스메드,KOSDAQ,기타
492220,KB제31호스팩,KOSDAQ,스팩
493280,아이엠바이오로직스,KOSDAQ,바이오
493330,지에프아이,KOSDAQ,기타
493790,유안타제17호스팩,KOSDAQ,스팩
494120,큐리오시스,KOSDAQ,기타
496070,신한제16호스팩,KOSDAQ,스팩
498390,한화플러스제5호스팩,KOSDAQ,스팩
950190,고스트스튜디오,KOSDAQ,미디어
950170,JTC,KOSDAQ,기타
950250,테라뷰,KOSDAQ,기타
950130,엑세스바이오,KOSDAQ,바이오
950140,잉글우드랩,KOSDAQ,기타
950160,코오롱티슈진,KOSDAQ,기타
950220,네오이뮨텍,KOSDAQ,기타
950200,소마젠,KOSDAQ,기타
900120,씨엑스아이,KOSDAQ,기타
900250,크리스탈신소재,KOSDAQ,기타
900070,글로벌에스엠,KOSDAQ,기타
900100,애머릿지,KOSDAQ,기타
